analysis_group,run_id,input_generation,dataset,task,model,metric,dimension,segment,expected_label,predicted_label,seed,review_id,text,expected_sentiment,predicted_sentiment,sentiment_confidence,sentiment_correct,expected_topic,predicted_topic,topic_confidence,topic_correct,linguistic_level,flagprofanity,hasemoji,hasspellingerror,hasslang,length_class,mixed_sentiment,goldtest,template_family,value,support,low,high
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13904,"after coming back to it after a few days, the wireless connection holds up better than expected. i noticed the change only in the new situation.",positive,positive,0.9989670515060425,True,television,refrigerator,0.44344696402549744,False,informal,0,0,0,0,medium,0,0,context_component,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13905,"From a practical reliability standpoint, the apps is what stood out during a heavier-than-usual day; it has been a disappointment. this was different from my first impression. I would hesitate to buy it again. This shit should not be happening in normal use.",negative,negative,0.9999788999557495,True,smartphone,television,0.9996254444122314,False,technical,1,0,0,0,long,0,1,stood_out,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13906,"I did not pay much attention to the thermostat at first, but during a heavier-than-usual day it feels ordinary after more use. I tried the same thing again later and got a similar result.",neutral,neutral,0.996705949306488,True,refrigerator,refrigerator,0.5945850610733032,True,standard,0,0,0,0,long,0,0,attention,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13907,"Outside my normal routine, the picture quailty feels ordinary after more use. The damn thing is basically fine.",neutral,neutral,0.9993731379508972,True,television,washing_machine,0.8667138814926147,False,advanced,1,0,1,0,medium,0,0,context_component,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13908,"From a practical reliability standpoint, real talk, i did not pay much attention to the door latch at first, but outside my normal routine it keeps getting in the way. this was different from my first impression. This shit should not be happening in normal use.",negative,negative,0.9999878406524658,True,washing_machine,refrigerator,0.9918409585952759,False,technical,1,0,0,1,long,0,0,attention,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13909,the built-in audio is what stood out after a few weeks of mixed use; it remains basically average. someone else in house noticed it too.,neutral,neutral,0.9967455863952637,True,television,refrigerator,0.5924555659294128,False,limited,0,0,0,0,medium,0,0,stood_out,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13910,"I have been useing this work phone after taking it on a trip, and the earpiece is acceptable but unremarkable. someone else in the house noticed it too. I would neither recommend it nor warn people away.",neutral,neutral,0.9999170303344727,True,smartphone,smartphone,0.999607503414154,True,advanced,0,0,1,0,long,0,0,context_component,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13911,"real talk, the earpiece is what tsood out after coming back to it after a few days; it is neither impressive nor bad. i noticed the change only in the new situation. there is not much else to say.",neutral,neutral,0.9999420642852783,True,smartphone,refrigerator,0.9967424273490906,False,informal,0,0,1,1,long,0,1,context_component,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13912,"lowkey, i did not pay much attention to the USB port at first, but outside my normal routine it fails in routine use. the behavior persisted acrsos several attempts. I am tired of this crap.",negative,negative,0.9999759197235107,True,smartphone,smartphone,0.9995160102844238,True,advanced,1,0,1,1,long,0,0,attention,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13913,"I did not pay much attention to the soap tray at first, but after changing a few settings it continues to work without drama. I noticed the change only in the new situation. No bullshit, this has been one of the better parts of the product. Honestly 🙃",positive,positive,0.9997166991233826,True,washing_machine,refrigerator,0.4892321825027466,False,standard,1,1,0,0,long,0,0,attention,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13914,"not gonna lie, the wireless connection is what stood out after a few weeks of mixed use; it has not given me trouble. this was diferent from my first impression.",positive,negative,0.9988799691200256,False,television,refrigerator,0.7967073321342468,False,standard,0,0,1,1,medium,0,0,stood_out,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13915,"tbh, after taking it on a trip, the door latch neither impressive nor bad. the behavior persisted across several atetmpts.",neutral,neutral,0.9963507652282715,True,washing_machine,refrigerator,0.7197985053062439,False,limited,0,0,1,1,medium,0,0,context_component,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13916,The yccle controls is what stood out after a few weeks of mixed use; it works well even outside my usual routine. this was different from my first impression. I plan to keep using it.,positive,positive,0.9996460676193237,True,washing_machine,washing_machine,0.9987164735794067,True,standard,0,0,1,0,long,0,0,stood_out,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13917,"i did not pay much attention to the door latch at first, but after using it for work and at home it keeps acting up. i repeated the check before writing this. i am already looking at alternatives. the soap tray tells a different story because it still performs consistently.",negative,negative,0.9995922446250916,True,washing_machine,washing_machine,0.8613906502723694,True,informal,0,0,0,0,long,1,1,attention,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13918,"i did not pay much attention to the rinse program at first, but after taking it on a trip it works well even outside my usual routine. this was diferent from my first impression. i would buy it again. damn, i did not expect this part to be this solid.",positive,positive,0.9998824596405029,True,washing_machine,washing_machine,0.39078378677368164,True,informal,1,0,1,0,long,0,1,attention,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13919,"after changing a few settings, the thermostat continues to work without drama. it has earned my confidence. that said, the ice system remains basically average, so the experience is not completely one-sided.",positive,positive,0.9993706345558167,True,refrigerator,washing_machine,0.9968440532684326,False,informal,0,0,0,0,medium,1,0,context_component,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13920,"honestly tho, i did not pay much attention to the cooling motor at first, but aftre taking it on a trip it is neither impressive nor bad. I repeated the check before writing this. I owuld neither recommend it nor warn people away.",neutral,neutral,0.9999566078186035,True,refrigerator,refrigerator,0.9981359243392944,True,advanced,0,0,1,1,long,0,0,attention,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13921,"tbh, the ice system is what stood out after taking it on a trip; it still performs consistently.",positive,positive,0.9968301653862,True,refrigerator,television,0.9994257688522339,False,standard,0,0,0,1,medium,0,1,stood_out,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13922,My main impression of this living room display comes from the panel lighting: it has become increasingly unreliable after changing a few settings. not great tbh. 🤔,negative,negative,0.9998961687088013,True,television,television,0.9996992349624634,True,standard,0,1,0,1,medium,0,0,main_impression,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13923,"From a practical reliability standpoint, honestly tho, i did not pay much attention to the cooling motor at first, but outside my normal rouitne it continues to work without drama. I noticed the cahnge only in the new situation. No bullshit, this has been one of the better parts of the product.",positive,positive,0.9995856881141663,True,refrigerator,refrigerator,0.9922577738761902,True,technical,1,0,1,1,long,0,0,attention,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13924,"Under ordinary operating conditions, i have been using this clothes washer after a few weeks of mixed use, and the cycle controls still performs consistently. I tried the same thing again later and got a similar result. overall I am happy with it.",positive,positive,0.9998332262039185,True,washing_machine,washing_machine,0.9996247291564941,True,technical,0,0,0,0,long,0,0,using,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13925,"Under a representative operating profile, after taking it on a trip, the picture quailty remains basically average. I can live with it. 😬",neutral,neutral,0.9995155334472656,True,television,washing_machine,0.6118874549865723,False,technical,0,1,1,0,medium,0,0,context_component,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13926,My main impression of this main fridge comes from the inside lighting: it keeps actnig up after coming back to it after a few days. I noticed the change only in the new situation. I am already looking at alternatives. This is damn annoying. Honestly 🔥,negative,negative,0.9999862909317017,True,refrigerator,refrigerator,0.9973101615905762,True,standard,1,1,1,0,long,0,1,main_impression,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13927,"honestly tho, after useing it for work and at home, the controller remains basically average. the difference became clearer after a few more days.",neutral,neutral,0.9998468160629272,True,television,washing_machine,0.37837496399879456,False,informal,0,0,1,1,medium,0,0,context_component,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13928,"Under ordinary operating conditions, i did not pay much attention to the sports motion at first, but outside my normal routine it has become increasingly unreliable.",negative,negative,0.9904436469078064,True,television,television,0.999582827091217,True,technical,0,0,0,0,medium,0,0,attention,,,,
